id,title,context,question,answers
56bfc420a10cfb14005512c0,Beyonc̩,"Described as being ""sexy, seductive and provocative"" when performing on stage, Beyonc̩ has said that she originally created the alter ego ""Sasha Fierce"" to keep that stage persona separate from who she really is. She described Sasha as being ""too aggressive, too strong, too sassy [and] too sexy"", stating, ""I'm not like her in real life at all."" Sasha was conceived during the making of ""Crazy in Love"", and Beyonc̩ introduced her with the release of her 2008 album I Am... Sasha Fierce. In February 2010, she announced in an interview with Allure magazine that she was comfortable enough with herself to no longer need Sasha Fierce. However, Beyonc̩ announced in May 2012 that she would bring her back for her Revel Presents: Beyonc̩ Live shows later that month.",How does she describe Sasha?,"{'text': array(['too aggressive, too strong'], dtype=object), 'answer_start': array([243], dtype=int32)}"
56bfc420a10cfb14005512c2,Beyonc̩,"Described as being ""sexy, seductive and provocative"" when performing on stage, Beyonc̩ has said that she originally created the alter ego ""Sasha Fierce"" to keep that stage persona separate from who she really is. She described Sasha as being ""too aggressive, too strong, too sassy [and] too sexy"", stating, ""I'm not like her in real life at all."" Sasha was conceived during the making of ""Crazy in Love"", and Beyonc̩ introduced her with the release of her 2008 album I Am... Sasha Fierce. In February 2010, she announced in an interview with Allure magazine that she was comfortable enough with herself to no longer need Sasha Fierce. However, Beyonc̩ announced in May 2012 that she would bring her back for her Revel Presents: Beyonc̩ Live shows later that month.",Later what did she say about Sasha?,"{'text': array(['she would bring her back'], dtype=object), 'answer_start': array([679], dtype=int32)}"
56d4e2e12ccc5a1400d832f0,Beyonc̩,"Described as being ""sexy, seductive and provocative"" when performing on stage, Beyonc̩ has said that she originally created the alter ego ""Sasha Fierce"" to keep that stage persona separate from who she really is. She described Sasha as being ""too aggressive, too strong, too sassy [and] too sexy"", stating, ""I'm not like her in real life at all."" Sasha was conceived during the making of ""Crazy in Love"", and Beyonc̩ introduced her with the release of her 2008 album I Am... Sasha Fierce. In February 2010, she announced in an interview with Allure magazine that she was comfortable enough with herself to no longer need Sasha Fierce. However, Beyonc̩ announced in May 2012 that she would bring her back for her Revel Presents: Beyonc̩ Live shows later that month.",What is the name of Beyonc̩'s alter ego?,"{'text': array(['Sasha Fierce.'], dtype=object), 'answer_start': array([475], dtype=int32)}"
56d4e2e12ccc5a1400d832f1,Beyonc̩,"Described as being ""sexy, seductive and provocative"" when performing on stage, Beyonc̩ has said that she originally created the alter ego ""Sasha Fierce"" to keep that stage persona separate from who she really is. She described Sasha as being ""too aggressive, too strong, too sassy [and] too sexy"", stating, ""I'm not like her in real life at all."" Sasha was conceived during the making of ""Crazy in Love"", and Beyonc̩ introduced her with the release of her 2008 album I Am... Sasha Fierce. In February 2010, she announced in an interview with Allure magazine that she was comfortable enough with herself to no longer need Sasha Fierce. However, Beyonc̩ announced in May 2012 that she would bring her back for her Revel Presents: Beyonc̩ Live shows later that month.",When did Beyonc̩ introduce Sasha Fierce?,"{'text': array(['2008'], dtype=object), 'answer_start': array([456], dtype=int32)}"
56d4e2e12ccc5a1400d832f2,Beyonc̩,"Described as being ""sexy, seductive and provocative"" when performing on stage, Beyonc̩ has said that she originally created the alter ego ""Sasha Fierce"" to keep that stage persona separate from who she really is. She described Sasha as being ""too aggressive, too strong, too sassy [and] too sexy"", stating, ""I'm not like her in real life at all."" Sasha was conceived during the making of ""Crazy in Love"", and Beyonc̩ introduced her with the release of her 2008 album I Am... Sasha Fierce. In February 2010, she announced in an interview with Allure magazine that she was comfortable enough with herself to no longer need Sasha Fierce. However, Beyonc̩ announced in May 2012 that she would bring her back for her Revel Presents: Beyonc̩ Live shows later that month.",Sasha Fierce was created during the making of what song?,"{'text': array(['Crazy in Love'], dtype=object), 'answer_start': array([389], dtype=int32)}"
56d4e2e12ccc5a1400d832f3,Beyonc̩,"Described as being ""sexy, seductive and provocative"" when performing on stage, Beyonc̩ has said that she originally created the alter ego ""Sasha Fierce"" to keep that stage persona separate from who she really is. She described Sasha as being ""too aggressive, too strong, too sassy [and] too sexy"", stating, ""I'm not like her in real life at all."" Sasha was conceived during the making of ""Crazy in Love"", and Beyonc̩ introduced her with the release of her 2008 album I Am... Sasha Fierce. In February 2010, she announced in an interview with Allure magazine that she was comfortable enough with herself to no longer need Sasha Fierce. However, Beyonc̩ announced in May 2012 that she would bring her back for her Revel Presents: Beyonc̩ Live shows later that month.",Who did Beyonc̩ tell in February 2010 that Sasha Fierce was no longer needed?,"{'text': array(['Allure magazine'], dtype=object), 'answer_start': array([542], dtype=int32)}"
56bec4de3aeaaa14008c93bb,Beyonc̩,"Beyonc̩ has been described as a having a wide-ranging sex appeal, with music journalist Tour̩ writing that since the release of Dangerously in Love, she has ""become a crossover sex symbol"". Offstage Beyonc̩ says that while she likes to dress sexily, her onstage dress ""is absolutely for the stage."" Due to her curves and the term's catchiness, in the 2000s, the media often used the term ""Bootylicious"" (a portmanteau of the words booty and delicious) to describe Beyonc̩, the term popularized by Destiny's Child's single of the same name. In 2006, it was added to the Oxford English Dictionary.",Beyonce's sex appeal is characterized as what?,"{'text': array(['wide-ranging'], dtype=object), 'answer_start': array([41], dtype=int32)}"
56bec4de3aeaaa14008c93bc,Beyonc̩,"Beyonc̩ has been described as a having a wide-ranging sex appeal, with music journalist Tour̩ writing that since the release of Dangerously in Love, she has ""become a crossover sex symbol"". Offstage Beyonc̩ says that while she likes to dress sexily, her onstage dress ""is absolutely for the stage."" Due to her curves and the term's catchiness, in the 2000s, the media often used the term ""Bootylicious"" (a portmanteau of the words booty and delicious) to describe Beyonc̩, the term popularized by Destiny's Child's single of the same name. In 2006, it was added to the Oxford English Dictionary.","Which music journalist described Beyonce as a ""crossover sex symbol?""","{'text': array(['Tour̩'], dtype=object), 'answer_start': array([88], dtype=int32)}"
56bec4de3aeaaa14008c93bd,Beyonc̩,"Beyonc̩ has been described as a having a wide-ranging sex appeal, with music journalist Tour̩ writing that since the release of Dangerously in Love, she has ""become a crossover sex symbol"". Offstage Beyonc̩ says that while she likes to dress sexily, her onstage dress ""is absolutely for the stage."" Due to her curves and the term's catchiness, in the 2000s, the media often used the term ""Bootylicious"" (a portmanteau of the words booty and delicious) to describe Beyonc̩, the term popularized by Destiny's Child's single of the same name. In 2006, it was added to the Oxford English Dictionary.",Which word spawned from a term used to describe Beyonce in 2006?,"{'text': array(['Bootylicious'], dtype=object), 'answer_start': array([389], dtype=int32)}"
56bec4de3aeaaa14008c93be,Beyonc̩,"Beyonc̩ has been described as a having a wide-ranging sex appeal, with music journalist Tour̩ writing that since the release of Dangerously in Love, she has ""become a crossover sex symbol"". Offstage Beyonc̩ says that while she likes to dress sexily, her onstage dress ""is absolutely for the stage."" Due to her curves and the term's catchiness, in the 2000s, the media often used the term ""Bootylicious"" (a portmanteau of the words booty and delicious) to describe Beyonc̩, the term popularized by Destiny's Child's single of the same name. In 2006, it was added to the Oxford English Dictionary.",Bootylicious was a song from which act that Beyonce performed with?,"{'text': array([""Destiny's Child""], dtype=object), 'answer_start': array([497], dtype=int32)}"
56bec4de3aeaaa14008c93bf,Beyonc̩,"Beyonc̩ has been described as a having a wide-ranging sex appeal, with music journalist Tour̩ writing that since the release of Dangerously in Love, she has ""become a crossover sex symbol"". Offstage Beyonc̩ says that while she likes to dress sexily, her onstage dress ""is absolutely for the stage."" Due to her curves and the term's catchiness, in the 2000s, the media often used the term ""Bootylicious"" (a portmanteau of the words booty and delicious) to describe Beyonc̩, the term popularized by Destiny's Child's single of the same name. In 2006, it was added to the Oxford English Dictionary.",Oxford Dictionary added which word from the 2000s dedicated to Beyonce?,"{'text': array(['Bootylicious'], dtype=object), 'answer_start': array([389], dtype=int32)}"
56bfc563a10cfb14005512ca,Beyonc̩,"Beyonc̩ has been described as a having a wide-ranging sex appeal, with music journalist Tour̩ writing that since the release of Dangerously in Love, she has ""become a crossover sex symbol"". Offstage Beyonc̩ says that while she likes to dress sexily, her onstage dress ""is absolutely for the stage."" Due to her curves and the term's catchiness, in the 2000s, the media often used the term ""Bootylicious"" (a portmanteau of the words booty and delicious) to describe Beyonc̩, the term popularized by Destiny's Child's single of the same name. In 2006, it was added to the Oxford English Dictionary.",What word is often used to describe Beyonce/,"{'text': array(['Bootylicious'], dtype=object), 'answer_start': array([389], dtype=int32)}"
56bfc563a10cfb14005512cc,Beyonc̩,"Beyonc̩ has been described as a having a wide-ranging sex appeal, with music journalist Tour̩ writing that since the release of Dangerously in Love, she has ""become a crossover sex symbol"". Offstage Beyonc̩ says that while she likes to dress sexily, her onstage dress ""is absolutely for the stage."" Due to her curves and the term's catchiness, in the 2000s, the media often used the term ""Bootylicious"" (a portmanteau of the words booty and delicious) to describe Beyonc̩, the term popularized by Destiny's Child's single of the same name. In 2006, it was added to the Oxford English Dictionary.",When was the term added to the dictionary?,"{'text': array(['2006'], dtype=object), 'answer_start': array([543], dtype=int32)}"
56d4e5022ccc5a1400d832fa,Beyonc̩,"Beyonc̩ has been described as a having a wide-ranging sex appeal, with music journalist Tour̩ writing that since the release of Dangerously in Love, she has ""become a crossover sex symbol"". Offstage Beyonc̩ says that while she likes to dress sexily, her onstage dress ""is absolutely for the stage."" Due to her curves and the term's catchiness, in the 2000s, the media often used the term ""Bootylicious"" (a portmanteau of the words booty and delicious) to describe Beyonc̩, the term popularized by Destiny's Child's single of the same name. In 2006, it was added to the Oxford English Dictionary.","What journalist wrote that Beyonc̩ was a ""sex symbol""?","{'text': array(['Tour̩'], dtype=object), 'answer_start': array([88], dtype=int32)}"
56d4e5022ccc5a1400d832fb,Beyonc̩,"Beyonc̩ has been described as a having a wide-ranging sex appeal, with music journalist Tour̩ writing that since the release of Dangerously in Love, she has ""become a crossover sex symbol"". Offstage Beyonc̩ says that while she likes to dress sexily, her onstage dress ""is absolutely for the stage."" Due to her curves and the term's catchiness, in the 2000s, the media often used the term ""Bootylicious"" (a portmanteau of the words booty and delicious) to describe Beyonc̩, the term popularized by Destiny's Child's single of the same name. In 2006, it was added to the Oxford English Dictionary.","Because of Beyonc̩'s physical shape, what slang term has been used to describe her?","{'text': array(['Bootylicious'], dtype=object), 'answer_start': array([389], dtype=int32)}"
56d4e5022ccc5a1400d832fc,Beyonc̩,"Beyonc̩ has been described as a having a wide-ranging sex appeal, with music journalist Tour̩ writing that since the release of Dangerously in Love, she has ""become a crossover sex symbol"". Offstage Beyonc̩ says that while she likes to dress sexily, her onstage dress ""is absolutely for the stage."" Due to her curves and the term's catchiness, in the 2000s, the media often used the term ""Bootylicious"" (a portmanteau of the words booty and delicious) to describe Beyonc̩, the term popularized by Destiny's Child's single of the same name. In 2006, it was added to the Oxford English Dictionary.",In what year was the slang term from a title of a Destiny's Child song that is also used to describe Beyonc̩ put in the dictionary?,"{'text': array(['2006'], dtype=object), 'answer_start': array([543], dtype=int32)}"
56d4e5022ccc5a1400d832fd,Beyonc̩,"Beyonc̩ has been described as a having a wide-ranging sex appeal, with music journalist Tour̩ writing that since the release of Dangerously in Love, she has ""become a crossover sex symbol"". Offstage Beyonc̩ says that while she likes to dress sexily, her onstage dress ""is absolutely for the stage."" Due to her curves and the term's catchiness, in the 2000s, the media often used the term ""Bootylicious"" (a portmanteau of the words booty and delicious) to describe Beyonc̩, the term popularized by Destiny's Child's single of the same name. In 2006, it was added to the Oxford English Dictionary.",How does Beyonc̩ say she likes to dress off-stage?,"{'text': array(['sexily'], dtype=object), 'answer_start': array([242], dtype=int32)}"
56bec5d53aeaaa14008c93d9,Beyonc̩,"In September 2010, Beyonc̩ made her runway modelling debut at Tom Ford's Spring/Summer 2011 fashion show. She was named ""World's Most Beautiful Woman"" by People and the ""Hottest Female Singer of All Time"" by Complex in 2012. In January 2013, GQ placed her on its cover, featuring her atop its ""100 Sexiest Women of the 21st Century"" list. VH1 listed her at number 1 on its 100 Sexiest Artists list. Several wax figures of Beyonc̩ are found at Madame Tussauds Wax Museums in major cities around the world, including New York, Washington, D.C., Amsterdam, Bangkok, Hollywood and Sydney.","in September 2010, what career area did Beyonce start exploring?","{'text': array(['modelling'], dtype=object), 'answer_start': array([43], dtype=int32)}"
56bec5d53aeaaa14008c93da,Beyonc̩,"In September 2010, Beyonc̩ made her runway modelling debut at Tom Ford's Spring/Summer 2011 fashion show. She was named ""World's Most Beautiful Woman"" by People and the ""Hottest Female Singer of All Time"" by Complex in 2012. In January 2013, GQ placed her on its cover, featuring her atop its ""100 Sexiest Women of the 21st Century"" list. VH1 listed her at number 1 on its 100 Sexiest Artists list. Several wax figures of Beyonc̩ are found at Madame Tussauds Wax Museums in major cities around the world, including New York, Washington, D.C., Amsterdam, Bangkok, Hollywood and Sydney.",Beyonce's first modelling event was at where?,"{'text': array([""Tom Ford's Spring/Summer 2011 fashion show""], dtype=object), 'answer_start': array([62], dtype=int32)}"
56bec5d53aeaaa14008c93db,Beyonc̩,"In September 2010, Beyonc̩ made her runway modelling debut at Tom Ford's Spring/Summer 2011 fashion show. She was named ""World's Most Beautiful Woman"" by People and the ""Hottest Female Singer of All Time"" by Complex in 2012. In January 2013, GQ placed her on its cover, featuring her atop its ""100 Sexiest Women of the 21st Century"" list. VH1 listed her at number 1 on its 100 Sexiest Artists list. Several wax figures of Beyonc̩ are found at Madame Tussauds Wax Museums in major cities around the world, including New York, Washington, D.C., Amsterdam, Bangkok, Hollywood and Sydney.","""World's Most Beautiful woman"" was declared to Beyonce by which national magazine?","{'text': array(['People'], dtype=object), 'answer_start': array([154], dtype=int32)}"
56bec5d53aeaaa14008c93dc,Beyonc̩,"In September 2010, Beyonc̩ made her runway modelling debut at Tom Ford's Spring/Summer 2011 fashion show. She was named ""World's Most Beautiful Woman"" by People and the ""Hottest Female Singer of All Time"" by Complex in 2012. In January 2013, GQ placed her on its cover, featuring her atop its ""100 Sexiest Women of the 21st Century"" list. VH1 listed her at number 1 on its 100 Sexiest Artists list. Several wax figures of Beyonc̩ are found at Madame Tussauds Wax Museums in major cities around the world, including New York, Washington, D.C., Amsterdam, Bangkok, Hollywood and Sydney.",Which month and year did GQ feature Beyonce on its cover?,"{'text': array(['January 2013'], dtype=object), 'answer_start': array([228], dtype=int32)}"
56bec5d53aeaaa14008c93dd,Beyonc̩,"In September 2010, Beyonc̩ made her runway modelling debut at Tom Ford's Spring/Summer 2011 fashion show. She was named ""World's Most Beautiful Woman"" by People and the ""Hottest Female Singer of All Time"" by Complex in 2012. In January 2013, GQ placed her on its cover, featuring her atop its ""100 Sexiest Women of the 21st Century"" list. VH1 listed her at number 1 on its 100 Sexiest Artists list. Several wax figures of Beyonc̩ are found at Madame Tussauds Wax Museums in major cities around the world, including New York, Washington, D.C., Amsterdam, Bangkok, Hollywood and Sydney.",What TV network listed Beyonce as number 1 on its 100 Sexiest Artists list?,"{'text': array(['VH1'], dtype=object), 'answer_start': array([339], dtype=int32)}"
56bfc6a6a10cfb14005512d3,Beyonc̩,"In September 2010, Beyonc̩ made her runway modelling debut at Tom Ford's Spring/Summer 2011 fashion show. She was named ""World's Most Beautiful Woman"" by People and the ""Hottest Female Singer of All Time"" by Complex in 2012. In January 2013, GQ placed her on its cover, featuring her atop its ""100 Sexiest Women of the 21st Century"" list. VH1 listed her at number 1 on its 100 Sexiest Artists list. Several wax figures of Beyonc̩ are found at Madame Tussauds Wax Museums in major cities around the world, including New York, Washington, D.C., Amsterdam, Bangkok, Hollywood and Sydney.",Who called Beyonce the World's most Beautiful Woman?,"{'text': array(['People'], dtype=object), 'answer_start': array([154], dtype=int32)}"
56bfc6a6a10cfb14005512d4,Beyonc̩,"In September 2010, Beyonc̩ made her runway modelling debut at Tom Ford's Spring/Summer 2011 fashion show. She was named ""World's Most Beautiful Woman"" by People and the ""Hottest Female Singer of All Time"" by Complex in 2012. In January 2013, GQ placed her on its cover, featuring her atop its ""100 Sexiest Women of the 21st Century"" list. VH1 listed her at number 1 on its 100 Sexiest Artists list. Several wax figures of Beyonc̩ are found at Madame Tussauds Wax Museums in major cities around the world, including New York, Washington, D.C., Amsterdam, Bangkok, Hollywood and Sydney.",Who called her Hottest Female Singer of all Time?,"{'text': array(['Complex'], dtype=object), 'answer_start': array([208], dtype=int32)}"
56bfc6a6a10cfb14005512d5,Beyonc̩,"In September 2010, Beyonc̩ made her runway modelling debut at Tom Ford's Spring/Summer 2011 fashion show. She was named ""World's Most Beautiful Woman"" by People and the ""Hottest Female Singer of All Time"" by Complex in 2012. In January 2013, GQ placed her on its cover, featuring her atop its ""100 Sexiest Women of the 21st Century"" list. VH1 listed her at number 1 on its 100 Sexiest Artists list. Several wax figures of Beyonc̩ are found at Madame Tussauds Wax Museums in major cities around the world, including New York, Washington, D.C., Amsterdam, Bangkok, Hollywood and Sydney.",When did she appear on the cover of GQ?,"{'text': array(['2013'], dtype=object), 'answer_start': array([236], dtype=int32)}"
56bfc6a6a10cfb14005512d6,Beyonc̩,"In September 2010, Beyonc̩ made her runway modelling debut at Tom Ford's Spring/Summer 2011 fashion show. She was named ""World's Most Beautiful Woman"" by People and the ""Hottest Female Singer of All Time"" by Complex in 2012. In January 2013, GQ placed her on its cover, featuring her atop its ""100 Sexiest Women of the 21st Century"" list. VH1 listed her at number 1 on its 100 Sexiest Artists list. Several wax figures of Beyonc̩ are found at Madame Tussauds Wax Museums in major cities around the world, including New York, Washington, D.C., Amsterdam, Bangkok, Hollywood and Sydney.",VH1 listed her at what number on their 100 Sexiest Artists list?,"{'text': array(['number 1'], dtype=object), 'answer_start': array([357], dtype=int32)}"
56d4e5922ccc5a1400d83302,Beyonc̩,"In September 2010, Beyonc̩ made her runway modelling debut at Tom Ford's Spring/Summer 2011 fashion show. She was named ""World's Most Beautiful Woman"" by People and the ""Hottest Female Singer of All Time"" by Complex in 2012. In January 2013, GQ placed her on its cover, featuring her atop its ""100 Sexiest Women of the 21st Century"" list. VH1 listed her at number 1 on its 100 Sexiest Artists list. Several wax figures of Beyonc̩ are found at Madame Tussauds Wax Museums in major cities around the world, including New York, Washington, D.C., Amsterdam, Bangkok, Hollywood and Sydney.",What year did Beyonc̩ first model for Tom Ford?,"{'text': array(['2010'], dtype=object), 'answer_start': array([13], dtype=int32)}"
56d4e5922ccc5a1400d83303,Beyonc̩,"In September 2010, Beyonc̩ made her runway modelling debut at Tom Ford's Spring/Summer 2011 fashion show. She was named ""World's Most Beautiful Woman"" by People and the ""Hottest Female Singer of All Time"" by Complex in 2012. In January 2013, GQ placed her on its cover, featuring her atop its ""100 Sexiest Women of the 21st Century"" list. VH1 listed her at number 1 on its 100 Sexiest Artists list. Several wax figures of Beyonc̩ are found at Madame Tussauds Wax Museums in major cities around the world, including New York, Washington, D.C., Amsterdam, Bangkok, Hollywood and Sydney.","What magazine said Beyonc̩ was the ""World's Most Beautiful Woman""?","{'text': array(['People'], dtype=object), 'answer_start': array([154], dtype=int32)}"
56d4e5922ccc5a1400d83304,Beyonc̩,"In September 2010, Beyonc̩ made her runway modelling debut at Tom Ford's Spring/Summer 2011 fashion show. She was named ""World's Most Beautiful Woman"" by People and the ""Hottest Female Singer of All Time"" by Complex in 2012. In January 2013, GQ placed her on its cover, featuring her atop its ""100 Sexiest Women of the 21st Century"" list. VH1 listed her at number 1 on its 100 Sexiest Artists list. Several wax figures of Beyonc̩ are found at Madame Tussauds Wax Museums in major cities around the world, including New York, Washington, D.C., Amsterdam, Bangkok, Hollywood and Sydney.",What title did Complex award Beyonc̩?,"{'text': array(['Hottest Female Singer of All Time'], dtype=object), 'answer_start': array([170], dtype=int32)}"
56d4e5922ccc5a1400d83306,Beyonc̩,"In September 2010, Beyonc̩ made her runway modelling debut at Tom Ford's Spring/Summer 2011 fashion show. She was named ""World's Most Beautiful Woman"" by People and the ""Hottest Female Singer of All Time"" by Complex in 2012. In January 2013, GQ placed her on its cover, featuring her atop its ""100 Sexiest Women of the 21st Century"" list. VH1 listed her at number 1 on its 100 Sexiest Artists list. Several wax figures of Beyonc̩ are found at Madame Tussauds Wax Museums in major cities around the world, including New York, Washington, D.C., Amsterdam, Bangkok, Hollywood and Sydney.",What museum has made several models of Beyonc̩ in wax?,"{'text': array(['Madame Tussauds Wax Museums'], dtype=object), 'answer_start': array([443], dtype=int32)}"
56bec6763aeaaa14008c93f4,Beyonc̩,"According to Italian fashion designer Roberto Cavalli, Beyonc̩ uses different fashion styles to work with her music while performing. Her mother co-wrote a book, published in 2002, titled Destiny's Style an account of how fashion had an impact on the trio's success. The B'Day Anthology Video Album showed many instances of fashion-oriented footage, depicting classic to contemporary wardrobe styles. In 2007, Beyonc̩ was featured on the cover of the Sports Illustrated Swimsuit Issue, becoming the second African American woman after Tyra Banks, and People magazine recognized Beyonc̩ as the best-dressed celebrity.",Which parent of Beyonce's help co-write a book?,"{'text': array(['Her mother'], dtype=object), 'answer_start': array([134], dtype=int32)}"
56bec6763aeaaa14008c93f7,Beyonc̩,"According to Italian fashion designer Roberto Cavalli, Beyonc̩ uses different fashion styles to work with her music while performing. Her mother co-wrote a book, published in 2002, titled Destiny's Style an account of how fashion had an impact on the trio's success. The B'Day Anthology Video Album showed many instances of fashion-oriented footage, depicting classic to contemporary wardrobe styles. In 2007, Beyonc̩ was featured on the cover of the Sports Illustrated Swimsuit Issue, becoming the second African American woman after Tyra Banks, and People magazine recognized Beyonc̩ as the best-dressed celebrity.",Which African-American woman before Beyonce had posed for SI Swimsuit issue?,"{'text': array(['Tyra Banks'], dtype=object), 'answer_start': array([535], dtype=int32)}"
56bfc87ca10cfb14005512dd,Beyonc̩,"According to Italian fashion designer Roberto Cavalli, Beyonc̩ uses different fashion styles to work with her music while performing. Her mother co-wrote a book, published in 2002, titled Destiny's Style an account of how fashion had an impact on the trio's success. The B'Day Anthology Video Album showed many instances of fashion-oriented footage, depicting classic to contemporary wardrobe styles. In 2007, Beyonc̩ was featured on the cover of the Sports Illustrated Swimsuit Issue, becoming the second African American woman after Tyra Banks, and People magazine recognized Beyonc̩ as the best-dressed celebrity.",What was the title of Beyonce's mother's book?,"{'text': array([""Destiny's Style""], dtype=object), 'answer_start': array([188], dtype=int32)}"
56bfc87ca10cfb14005512e0,Beyonc̩,"According to Italian fashion designer Roberto Cavalli, Beyonc̩ uses different fashion styles to work with her music while performing. Her mother co-wrote a book, published in 2002, titled Destiny's Style an account of how fashion had an impact on the trio's success. The B'Day Anthology Video Album showed many instances of fashion-oriented footage, depicting classic to contemporary wardrobe styles. In 2007, Beyonc̩ was featured on the cover of the Sports Illustrated Swimsuit Issue, becoming the second African American woman after Tyra Banks, and People magazine recognized Beyonc̩ as the best-dressed celebrity.",When was she on the Sports Illustrated cover?,"{'text': array(['2007'], dtype=object), 'answer_start': array([404], dtype=int32)}"
56bfc87ca10cfb14005512e1,Beyonc̩,"According to Italian fashion designer Roberto Cavalli, Beyonc̩ uses different fashion styles to work with her music while performing. Her mother co-wrote a book, published in 2002, titled Destiny's Style an account of how fashion had an impact on the trio's success. The B'Day Anthology Video Album showed many instances of fashion-oriented footage, depicting classic to contemporary wardrobe styles. In 2007, Beyonc̩ was featured on the cover of the Sports Illustrated Swimsuit Issue, becoming the second African American woman after Tyra Banks, and People magazine recognized Beyonc̩ as the best-dressed celebrity.",Who was she the second  African American on the cover after?,"{'text': array(['Tyra Banks'], dtype=object), 'answer_start': array([535], dtype=int32)}"
56d4e62e2ccc5a1400d8330f,Beyonc̩,"According to Italian fashion designer Roberto Cavalli, Beyonc̩ uses different fashion styles to work with her music while performing. Her mother co-wrote a book, published in 2002, titled Destiny's Style an account of how fashion had an impact on the trio's success. The B'Day Anthology Video Album showed many instances of fashion-oriented footage, depicting classic to contemporary wardrobe styles. In 2007, Beyonc̩ was featured on the cover of the Sports Illustrated Swimsuit Issue, becoming the second African American woman after Tyra Banks, and People magazine recognized Beyonc̩ as the best-dressed celebrity.","Beyonc̩ was the second African American woman featured as a swimsuit cover on the magazine, who was first?","{'text': array(['Tyra Banks'], dtype=object), 'answer_start': array([535], dtype=int32)}"
56d4e62e2ccc5a1400d83310,Beyonc̩,"According to Italian fashion designer Roberto Cavalli, Beyonc̩ uses different fashion styles to work with her music while performing. Her mother co-wrote a book, published in 2002, titled Destiny's Style an account of how fashion had an impact on the trio's success. The B'Day Anthology Video Album showed many instances of fashion-oriented footage, depicting classic to contemporary wardrobe styles. In 2007, Beyonc̩ was featured on the cover of the Sports Illustrated Swimsuit Issue, becoming the second African American woman after Tyra Banks, and People magazine recognized Beyonc̩ as the best-dressed celebrity.","What magazine said Beyonc̩ was the ""best-dressed celebrity""?","{'text': array(['People'], dtype=object), 'answer_start': array([551], dtype=int32)}"
56bec6de3aeaaa14008c9407,Beyonc̩,"The Bey Hive is the name given to Beyonc̩'s fan base. Fans were previously titled ""The Beyontourage"", (a portmanteau of Beyonc̩ and entourage). The name Bey Hive derives from the word beehive, purposely misspelled to resemble her first name, and was penned by fans after petitions on the online social networking service Twitter and online news reports during competitions.",Beyonce has a fan base that is referred to as what?,"{'text': array(['The Bey Hive'], dtype=object), 'answer_start': array([0], dtype=int32)}"
56bec6de3aeaaa14008c9408,Beyonc̩,"The Bey Hive is the name given to Beyonc̩'s fan base. Fans were previously titled ""The Beyontourage"", (a portmanteau of Beyonc̩ and entourage). The name Bey Hive derives from the word beehive, purposely misspelled to resemble her first name, and was penned by fans after petitions on the online social networking service Twitter and online news reports during competitions.","Before the Bey Hive, fans of Beyonce were called what?","{'text': array(['The Beyontourage'], dtype=object), 'answer_start': array([83], dtype=int32)}"
56bec6de3aeaaa14008c9409,Beyonc̩,"The Bey Hive is the name given to Beyonc̩'s fan base. Fans were previously titled ""The Beyontourage"", (a portmanteau of Beyonc̩ and entourage). The name Bey Hive derives from the word beehive, purposely misspelled to resemble her first name, and was penned by fans after petitions on the online social networking service Twitter and online news reports during competitions.",Which social media company proclaimed Beyonce fans are know as the Bey Hive?,"{'text': array(['Twitter'], dtype=object), 'answer_start': array([321], dtype=int32)}"
56bfcaf0a10cfb14005512e7,Beyonc̩,"The Bey Hive is the name given to Beyonc̩'s fan base. Fans were previously titled ""The Beyontourage"", (a portmanteau of Beyonc̩ and entourage). The name Bey Hive derives from the word beehive, purposely misspelled to resemble her first name, and was penned by fans after petitions on the online social networking service Twitter and online news reports during competitions.",What is Beyonce's fan base called?,"{'text': array(['Bey Hive'], dtype=object), 'answer_start': array([4], dtype=int32)}"
56bfcaf0a10cfb14005512e8,Beyonc̩,"The Bey Hive is the name given to Beyonc̩'s fan base. Fans were previously titled ""The Beyontourage"", (a portmanteau of Beyonc̩ and entourage). The name Bey Hive derives from the word beehive, purposely misspelled to resemble her first name, and was penned by fans after petitions on the online social networking service Twitter and online news reports during competitions.",What did the fans used to be called?,"{'text': array(['Beyontourage'], dtype=object), 'answer_start': array([87], dtype=int32)}"
56d4e7eb2ccc5a1400d83316,Beyonc̩,"The Bey Hive is the name given to Beyonc̩'s fan base. Fans were previously titled ""The Beyontourage"", (a portmanteau of Beyonc̩ and entourage). The name Bey Hive derives from the word beehive, purposely misspelled to resemble her first name, and was penned by fans after petitions on the online social networking service Twitter and online news reports during competitions.",What is the latest term used to describe Beyonc̩ fans?,"{'text': array(['Bey Hive'], dtype=object), 'answer_start': array([4], dtype=int32)}"
